motif,mean_importance,abs_mean_importance,mean_abs_importance,std_importance
wor  -  (M5273-1.02),0.0,0.0,0.0,0.0
Sox14  -  (M5207-1.02),0.0,0.0,0.0,0.0
cyc  -  (M4894-1.02),0.0,0.0,0.0,0.0
slp2  -  (M5199-1.02),0.0,0.0,0.0,0.0
h  -  (M5029-1.02),0.0,0.0,0.0,0.0
unpg  -  (M2058-1.02),0.0,0.0,0.0,0.0
CG6272  -  (M4896-1.02),0.0,0.0,0.0,0.0
Lim1  -  (M5075-1.02),0.0,0.0,0.0,0.0
H2.0  -  (M2252-1.02),0.0,0.0,0.0,0.0
l(1)sc  -  (M5064-1.02),0.0,0.0,0.0,0.0
kay  -  (M5051-1.02),0.0,0.0,0.0,0.0
da  -  (M4725-1.02),0.0,0.0,0.0,0.0
Hmx  -  (M5027-1.02),0.0,0.0,0.0,0.0
ro  -  (M2049-1.02),0.0,0.0,0.0,0.0
al  -  (M4732-1.02),0.0,0.0,0.0,0.0
ase  -  (M4745-1.02),0.0,0.0,0.0,0.0
HGTX  -  (M5007-1.02),0.0,0.0,0.0,0.0
CG11294  -  (M4806-1.02),0.0,0.0,0.0,0.0
dys  -  (M4930-1.02),0.0,0.0,0.0,0.0
Max  -  (M4919-1.02),0.0,0.0,0.0,0.0
CG7368  -  (M4876-1.02),0.0,0.0,0.0,0.0
unc-4  -  (M2057-1.02),0.0,0.0,0.0,0.0
pb  -  (M2046-1.02),0.0,0.0,0.0,0.0
B-H2  -  (M1978-1.02),0.0,0.0,0.0,0.0
Pph13  -  (M2009-1.02),0.0,0.0,0.0,0.0
CG11085  -  (M1980-1.02),0.0,0.0,0.0,0.0
Side  -  (M5190-1.02),0.0,0.0,0.0,0.0
CG32532  -  (M1988-1.02),0.0,0.0,0.0,0.0
Dfd  -  (M1995-1.02),0.0,0.0,0.0,0.0
NK7.1  -  (M2005-1.02),0.0,0.0,0.0,0.0
Bgb  -  (M5173-1.02),0.0,0.0,0.0,0.0
OdsH  -  (M2007-1.02),0.0,0.0,0.0,0.0
ap  -  (M2018-1.02),0.0,0.0,0.0,0.0
onecut  -  (M2043-1.02),0.0,0.0,0.0,0.0
btn  -  (M2024-1.02),0.0,0.0,0.0,0.0
en  -  (M2029-1.02),0.0,0.0,0.0,0.0
otp  -  (M5137-1.02),0.0,0.0,0.0,0.0
hbn  -  (M2034-1.02),0.0,0.0,0.0,0.0
lab  -  (M2038-1.02),0.0,0.0,0.0,0.0
mirr  -  (M5109-1.02),0.0,0.0,0.0,0.0
bigmax  -  (M5108-1.02),0.0,0.0,0.0,0.0
vis  -  (M2059-1.02),0.0,0.0,0.0,0.0
